"","VESSEL","HAUL","YEAR","CRUISE","START_TIME","DURATION","DISTANCE_FISHED","NET_WIDTH","STRATUM","START_LATITUDE","END_LATITUDE","START_LONGITUDE","END_LONGITUDE","STATIONID","GEAR_DEPTH","BOTTOM_DEPTH","BOTTOM_TYPE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","CPUE_NOHA"
"2965",60,75,1985,198501,"1985-07-20 22:00:00",0.5,2.871,17.24,61,59.9975,59.97417,-177.231,-177.20933,"P-31",137,137,0,7.9,0.5,0.404072729858792
"2966",60,76,1985,198501,"1985-07-21 07:00:00",0.5,2.648,17.24,61,59.99367,59.99583,-177.89283,-177.84567,"P-32",141,141,0,7.5,1,0
"2967",60,77,1985,198501,"1985-07-21 11:00:00",0.5,2.908,17.45,61,59.66567,59.64533,-177.16717,-177.13483,"O-31",168,168,0,7.6,2,16.1593548870225
"2968",60,78,1985,198501,"1985-07-21 14:00:00",0.5,2.778,17.354,61,59.32717,59.30217,-177.08567,-177.08283,"N-31",148,148,0,8.4,2.5,11.4085606354211
"2969",60,79,1985,198501,"1985-07-21 17:00:00",0.5,2.834,17.24,61,59.00183,58.97783,-176.97517,-176.9585,"M-31",135,135,0,8.4,2,5.93554894412724
"2970",60,80,1985,198501,"1985-07-21 20:00:00",0.5,3.148,17.24,61,58.99617,58.99283,-177.621,-177.6755,"M-32",135,135,0,8.3,2.4,5.52776115354794
"2971",60,81,1985,198501,"1985-07-22 08:00:00",0.5,2.667,17.24,61,58.66017,58.683,-176.85017,-176.83683,"L-31",134,134,0,8.3,2.2,5.00227494765011
"2972",60,82,1985,198501,"1985-07-28 14:00:00",0.5,2.982,16.906,31,55.993,56.0195,-165.78533,-165.779,"D-04",104,104,0,9.7,4.1,30.0284723016547
"2973",60,83,1985,198501,"1985-07-28 17:00:00",0.5,2.963,16.655,31,56.33167,56.35817,-165.798,-165.79717,"E-04",91,91,0,9.7,2.9,10.5372444477587
"2974",60,85,1985,198501,"1985-07-28 22:00:00",0.5,2.963,16.313,31,56.678,56.6515,-165.82983,-165.83267,"F-04",77,77,0,9,1.2,0.827550496665808
"2975",60,86,1985,198501,"1985-07-29 07:00:00",0.7,3.037,16.313,31,56.98617,57.00517,-165.82517,-165.86117,"G-04",71,71,0,8.5,2,0
"2976",60,87,1985,198501,"1985-07-29 11:00:00",0.5,2.797,16.313,31,57.3275,57.3525,-165.86867,-165.86383,"H-04",66,66,0,8.3,1.2,0.657498781271217
"2977",60,88,1985,198501,"1985-07-29 14:00:00",0.5,2.982,15.788,31,57.6605,57.68667,-165.8935,-165.882,"I-04",62,62,0,7.8,1.4,0
"2978",60,89,1985,198501,"1985-07-29 17:00:00",0.5,3.056,15.788,10,57.99733,58.0245,-165.903,-165.89633,"J-04",53,53,0,6.4,3,0
"2979",60,90,1985,198501,"1985-07-30 07:00:00",0.5,2.926,15.788,31,57.995,58.01783,-167.16133,-167.18567,"J-02",62,62,0,7.3,0.7,0
"2980",60,92,1985,198501,"1985-07-30 11:00:00",0.5,2.926,16.313,31,57.54517,57.569,-167.14417,-167.165,"I-02",68,68,0,7.8,0.6,0
"2981",60,93,1985,198501,"1985-07-30 14:00:00",0.5,2.963,16.313,31,57.34117,57.31467,-167.1265,-167.12467,"H-02",68,68,0,8.3,1.2,0
"2982",60,94,1985,198501,"1985-07-30 17:00:00",0.5,2.945,16.313,31,57.007,56.9825,-167.08417,-167.1025,"G-02",71,71,0,8.8,1.1,1.04076066282716
"2983",60,95,1985,198501,"1985-07-30 20:00:00",0.5,3.241,16.906,31,56.664,56.687,-167.06883,-167.03683,"F-02",93,93,0,9.2,2.8,19.0803026658969
"2984",60,96,1985,198501,"1985-07-31 07:00:00",0.5,2.908,17.094,50,56.33033,56.355,-167.03417,-167.01967,"E-02",113,113,0,9,3.5,7.44326741575709
"2985",60,97,1985,198501,"1985-08-01 09:00:00",0.5,2.871,17.354,50,56.00783,55.98483,-167.006,-166.98533,"D-02",134,134,0,8.6,3.7,26.7427666142022
"2986",60,98,1985,198501,"1985-08-01 12:00:00",0.5,2.852,17.354,50,55.675,55.6545,-166.997,-166.96983,"C-02",134,134,0,8.8,4,16.1637034018615
"2987",60,99,1985,198501,"1985-08-01 16:00:00",0.5,2.815,17.354,50,55.33983,55.32,-166.96983,-166.94233,"B-02",139,139,0,9.1,3.8,12.3806779936754
"2988",60,100,1985,198501,"1985-08-01 19:00:00",0.5,3,17.45,50,55.01617,54.99033,-166.93867,-166.92483,"A-02",157,157,0,8.3,4,12.1521372218079
"2989",60,101,1985,198501,"1985-08-02 08:00:00",0.5,2.908,17.45,50,55.35033,55.32567,-167.5555,-167.541,"B-01",148,148,0,8.8,3.8,9.43839085185522
"2990",60,102,1985,198501,"1985-08-02 11:00:00",0.5,2.834,17.354,50,55.6605,55.68583,-167.58467,-167.58933,"C-01",134,134,0,9.2,3.8,14.4364000937268
"2991",60,103,1985,198501,"1985-08-02 14:00:00",0.5,3.13,17.354,50,55.67,55.66883,-168.17267,-168.22233,"C-18",134,134,0,7.7,3.9,10.8415013818414
"2992",60,107,1985,198501,"1985-08-03 12:00:00",0.5,2.815,17.094,50,56.66167,56.68317,-168.225,-168.2495,"F-18",106,106,0,9,2.8,30.2785319839973
"2993",60,108,1985,198501,"1985-08-03 15:00:00",0.5,2.889,16.906,32,56.82817,56.8425,-168.60783,-168.647,"GF1918",95,95,0,NA,NA,34.4552544607361
"2994",60,109,1985,198501,"1985-08-03 17:00:00",0.5,3.13,16.655,32,56.99333,57.01817,-168.33517,-168.35917,"G-18",80,80,0,9,1.7,12.660619622234
"2995",60,110,1985,198501,"1985-08-03 19:00:00",0.5,3.037,16.313,32,57.163,57.185,-168.62617,-168.65567,"HG1918",75,75,0,8.8,2.5,7.06462991905891
"2996",60,111,1985,198501,"1985-08-04 08:00:00",0.5,3.056,16.313,32,57.32983,57.356,-168.373,-168.35783,"H-18",73,73,0,8.8,2,0.601774898957983
"2997",60,112,1985,198501,"1985-08-04 11:00:00",0.5,2.815,16.313,42,57.50117,57.509,-168.751,-168.7955,"IH1918",70,70,0,8.8,2.2,0
"2998",60,113,1985,198501,"1985-08-04 14:00:00",0.5,2.759,16.313,42,57.6625,57.68033,-168.411,-168.37883,"I-18",70,70,0,8.5,1.2,0
"2999",60,114,1985,198501,"1985-08-04 18:00:00",0.5,3.315,16.655,42,57.8285,57.85633,-168.73467,-168.75517,"JI1918",70,70,0,8.6,1,0
"3000",60,115,1985,198501,"1985-08-04 20:00:00",0.5,2.945,16.655,42,57.9985,58.01117,-168.44933,-168.4055,"J-18",68,68,0,8.5,0.7,0
"3001",60,116,1985,198501,"1985-08-05 07:00:00",0.5,2.908,16.655,42,58.00683,57.98317,-169.70117,-169.72267,"J-20",68,68,0,8.8,1.3,1.44530332167868
"3002",60,117,1985,198501,"1985-08-05 11:00:00",0.5,2.871,16.313,42,57.8305,57.851,-169.97533,-170.0045,"JI2120",71,71,0,8.8,1.8,0.640551755909298
"3003",60,118,1985,198501,"1985-08-08 08:00:00",0.5,2.815,16.313,42,57.16517,57.1755,-169.90983,-169.8675,"HG2120",48,48,0,NA,NA,0
"3004",60,119,1985,198501,"1985-08-08 10:00:00",0.5,3,16.313,42,57.32833,57.34617,-169.61417,-169.577,"H-20",60,60,0,8.3,2.3,0
"3005",60,120,1985,198501,"1985-08-08 15:00:00",0.5,3.111,16.313,42,57.49383,57.50933,-169.99267,-169.94983,"IH2120",66,66,0,8,3.2,2.1674986610277
"3006",60,121,1985,198501,"1985-08-08 18:00:00",0.5,2.852,16.313,42,57.665,57.6815,-169.60283,-169.56633,"I-20",68,68,0,8.2,2,2.36433672316171
"3007",60,122,1985,198501,"1985-08-09 09:00:00",0.5,3.26,15.788,42,57.01033,57.01667,-169.56817,-169.51583,"G-20",60,60,0,7,3.1,15.5757550322965
"3008",60,123,1985,198501,"1985-08-09 11:00:00",0.5,2.685,16.313,42,56.84067,56.82133,-169.8905,-169.91667,"GF2120",71,71,0,6.7,4.4,21.8987110688384
"3009",60,124,1985,198501,"1985-08-09 14:00:00",0.5,2.797,16.313,32,56.70533,56.70017,-169.51283,-169.46833,"F-20",75,75,0,6.8,3.8,32.2174402822897
"3010",60,125,1985,198501,"1985-08-09 17:00:00",0.5,2.963,17.24,50,56.36883,56.369,-169.44967,-169.4015,"E-20",132,132,0,8,3.7,33.4601890310024
"3011",60,126,1985,198501,"1985-08-10 12:00:00",0.5,2.815,17.094,50,56.337,56.34767,-170.06883,-170.0275,"E-21",108,108,0,6,3.8,17.664316065737
"3012",60,127,1985,198501,"1985-08-10 15:00:00",0.5,3.019,16.906,42,56.67233,56.67483,-170.11817,-170.06933,"F-21",95,95,0,7.6,3.8,27.6121478983081
"3013",60,128,1985,198501,"1985-08-10 19:00:00",0.5,2.815,16.906,42,56.83333,56.854,-170.48833,-170.46217,"GF2221",101,101,0,7.6,3.7,33.6513628377805
"3014",60,129,1985,198501,"1985-08-11 07:00:00",0.5,2.778,17.094,61,56.341,56.32433,-170.68867,-170.72183,"E-22",121,121,0,7.8,3.8,83.3403161216936
"3015",60,130,1985,198501,"1985-08-11 11:00:00",0.5,2.778,17.094,61,56.66033,56.68283,-170.7425,-170.723,"F-22",112,112,0,7.3,3.8,29.7336510439462
"3016",60,131,1985,198501,"1985-08-11 13:00:00",0.5,3.037,16.906,42,56.989,57.01617,-170.78683,-170.791,"G-22",93,93,0,7.5,3.4,30.4012858897582
"3017",60,132,1985,198501,"1985-08-11 16:00:00",0.5,2.759,16.313,42,56.96967,56.94517,-170.14517,-170.15167,"G-21",73,73,0,6.9,3.9,16.0623396787543
"3018",60,133,1985,198501,"1985-08-11 19:00:00",0.5,2.741,16.313,42,57.1015,57.1225,-170.44483,-170.46833,"HG2221",48,48,0,7.1,5.7,0
"3019",60,134,1985,198501,"1985-08-12 07:00:00",0.5,2.834,16.655,42,57.32633,57.35167,-170.86867,-170.867,"H-22",82,82,0,8.5,3.6,1.90676875365331
"3020",60,135,1985,198501,"1985-08-12 10:00:00",0.5,2.797,16.655,42,57.6535,57.67867,-170.89833,-170.899,"I-22",82,82,0,8.3,3,9.17696373875729
"3021",60,136,1985,198501,"1985-08-12 12:00:00",0.5,2.889,16.655,42,57.99233,58.01817,-170.96667,-170.9695,"J-22",84,84,0,8.8,2.8,6.4427238215245
"3022",60,137,1985,198501,"1985-08-12 15:00:00",0.5,2.908,16.906,41,58.00233,57.99933,-171.59083,-171.63967,"J-23",97,97,0,9.3,2.6,2.64428392872572
"3023",60,138,1985,198501,"1985-08-12 18:00:00",0.5,2.889,16.906,61,58.00033,57.99933,-172.224,-172.27283,"J-24",104,104,0,9,2.3,7.16604676267286
"3024",60,139,1985,198501,"1985-08-12 21:00:00",0.5,2.778,16.906,61,58,57.99783,-172.853,-172.89983,"J-25",108,108,0,9.2,2.5,13.4142823525023
"3025",60,140,1985,198501,"1985-08-13 06:00:00",0.5,2.926,17.094,61,57.99083,58.01517,-173.48883,-173.47017,"J-26",117,117,0,9,2.6,11.1561970755409
"3026",60,142,1985,198501,"1985-08-13 11:00:00",0.25,1.593,17.354,61,57.6705,57.67817,-173.40633,-173.42883,"I-26",146,146,0,8.5,3.2,15.0257112457982
"3027",60,143,1985,198501,"1985-08-13 14:00:00",0.5,2.852,17.094,61,57.6685,57.6635,-172.81633,-172.76933,"I-25",119,119,0,9.2,2.8,9.49409885494836
"3028",60,144,1985,198501,"1985-08-13 17:00:00",0.25,1.574,16.906,61,57.66667,57.6665,-172.18033,-172.15417,"I-24",106,106,0,9.5,2.7,16.5351098254478
"3029",60,145,1985,198501,"1985-08-13 19:00:00",0.5,2.852,16.906,41,57.66633,57.6665,-171.54783,-171.5,"I-23",99,99,0,9.3,3.2,3.11100617572058
"3030",60,197,1985,198501,"1985-09-01 08:00:00",0.5,2.759,18,61,56.67883,56.6845,-172.56817,-172.52417,"F-25",155,155,0,8.4,3.7,6.44355845515686
"3031",60,198,1985,198501,"1985-09-01 11:00:00",0.5,2.741,17.354,61,56.66517,56.66567,-172.01733,-171.9725,"F-24",128,128,0,8.3,4.1,9.88073448923351
"3032",60,199,1985,198501,"1985-09-01 15:00:00",0.5,3.056,17.4,61,56.66917,56.6705,-171.35917,-171.30933,"F-23",117,117,0,NA,NA,47.0019077904788
"3033",60,200,1985,198501,"1985-09-01 18:00:00",0.5,3.13,17.5,61,57.00183,56.99817,-171.42833,-171.37717,"G-23",108,108,0,8.8,4.1,17.3377894907319
"3034",60,201,1985,198501,"1985-09-02 09:00:00",0.5,2.889,18,61,57.0175,57.02133,-172.003,-171.95583,"G-24",115,115,0,8.4,3.7,32.9779245564956
"3035",60,202,1985,198501,"1985-09-02 12:00:00",0.5,2.852,17.24,61,56.99833,57.00117,-172.63633,-172.683,"G-25",121,121,0,8.8,3.5,19.7604422404538
"3036",60,203,1985,198501,"1985-09-02 15:00:00",0.5,2.815,17.354,61,57.04383,57.03417,-173.32933,-173.37217,"G-26",154,154,0,8.8,4,21.8007590758198
"3037",60,204,1985,198501,"1985-09-02 18:00:00",0.5,2.778,18,61,57.32883,57.35267,-173.33383,-173.31933,"H-26",119,119,0,8.9,3.6,18.7938987869476
"3038",60,205,1985,198501,"1985-09-02 20:00:00",0.5,2.778,18.5,61,57.3335,57.33217,-172.73617,-172.69,"H-25",115,115,0,8.8,3.4,16.7597403018569
"3039",60,206,1985,198501,"1985-09-03 08:00:00",0.5,2.852,18.5,61,57.3345,57.3375,-172.12183,-172.07483,"H-24",108,108,0,8.9,3.7,12.2197195349923
"3040",60,207,1985,198501,"1985-09-03 11:00:00",0.5,2.908,16.906,41,57.33517,57.3295,-171.48617,-171.43917,"H-23",101,101,0,8.5,3.5,10.5771357149029
"3041",60,208,1985,198501,"1985-09-09 13:00:00",0.5,2.797,17.094,90,61.0045,60.98517,-176.976,-176.94233,"S-30",121,121,0,7.5,1.2,0
"3042",60,209,1985,198501,"1985-09-09 18:00:00",0.5,2.704,16.906,90,61.00117,60.99567,-175.57617,-175.52633,"S-28",101,101,0,7.5,1.2,0
"3043",60,210,1985,198501,"1985-09-10 09:00:00",0.25,1.408,18,82,61.652,61.6635,-175.77567,-175.78517,"U-28",93,93,0,7.1,0.5,0
"3044",78,1,1990,199001,"1990-06-04 11:00:00",0.5,2.982,14.7,10,57.35533,57.3805,-158.40017,-158.38333,"H-16",33,33,0,4.9,NA,0
"3045",78,1,1991,199101,"1991-06-07 07:00:00",0.5,2.963,15.1,10,57.335,57.36167,-159.04617,-159.048,"H-15",49,49,0,4.5,NA,0
"3046",78,2,1990,199001,"1990-06-04 14:00:00",0.5,2.741,15.03,10,57.66383,57.68783,-158.35267,-158.36183,"I-16",35,35,0,4.4,NA,0
"3047",78,2,1991,199101,"1991-06-07 10:00:00",0.5,2.519,15.82,10,57.33933,57.35983,-158.41417,-158.4315,"H-16",33,33,0,5.3,4.6,0
"3048",78,3,1990,199001,"1990-06-04 16:00:00",0.5,2.722,14.78,10,57.98517,58.009,-158.32367,-158.33383,"J-16",35,35,0,4.4,NA,0
"3049",78,3,1991,199101,"1991-06-07 14:00:00",0.5,2.704,16.32,10,57.627,57.65133,-158.3735,-158.37283,"I-16",33,33,0,5.1,NA,0
"3050",78,4,1991,199101,"1991-06-07 17:00:00",0.5,3.056,17.72,10,58.00983,58.03067,-158.313,-158.34617,"J-16",31,31,0,5.2,4.8,0
"3051",78,5,1990,199001,"1990-06-05 14:00:00",0.5,2.871,14.698,10,58.25417,58.2395,-159.4605,-159.5005,"K-14",29,29,0,NA,NA,0
"3052",78,5,1991,199101,"1991-06-08 07:00:00",0.5,2.908,15.05,10,58.00233,57.982,-158.94517,-158.97567,"J-15",42,42,0,6.3,NA,0
"3053",78,6,1990,199001,"1990-06-05 16:00:00",0.5,2.797,15.762,10,58.00517,57.98117,-159.64983,-159.66417,"J-14",42,42,0,7.3,NA,0
"3054",78,6,1991,199101,"1991-06-08 10:00:00",0.5,2.445,14.74,10,57.691,57.66967,-159.01833,-159.02767,"I-15",48,48,0,3,3.7,0
"3055",78,7,1990,199001,"1990-06-06 07:00:00",0.5,2.834,15.762,10,57.68167,57.65683,-159.631,-159.62083,"I-14",49,49,0,4.5,NA,0
"3056",78,7,1991,199101,"1991-06-08 14:00:00",0.5,3.093,15.13,10,57.001,56.97667,-159.12417,-159.14867,"G-15",29,29,0,5,4.8,0
"3057",78,8,1988,198801,"1988-06-04 16:00:00",0.5,3.093,16.533,10,56.685,56.71167,-159.74017,-159.7265,"F-14",38,38,0,4.9,4.2,0
"3058",78,8,1990,199001,"1990-06-06 09:00:00",0.5,2.815,16.399,10,57.33467,57.30967,-159.66917,-159.66533,"H-14",57,57,0,3.3,NA,0
"3059",78,8,1991,199101,"1991-06-08 18:00:00",0.5,3.13,16,10,56.70067,56.728,-159.744,-159.75617,"F-14",35,35,0,5.5,4.1,0
"3060",78,9,1988,198801,"1988-06-05 06:00:00",0.5,2.963,16.507,10,57.00333,57.029,-159.11133,-159.09817,"G-15",37,37,0,4.2,4.4,0
"3061",78,9,1990,199001,"1990-06-06 13:00:00",0.5,2.815,16.52,10,56.95333,56.928,-159.7245,-159.72217,"G-14",55,55,0,4.4,NA,0
"3062",78,9,1991,199101,"1991-06-09 07:00:00",0.5,3.445,16.66,10,56.988,57.01867,-159.74633,-159.75417,"G-14",59,59,0,5.5,3.6,0
"3063",78,10,1988,198801,"1988-06-05 09:00:00",0.5,2.685,16.673,10,57.347,57.37117,-159.07133,-159.07267,"H-15",51,51,0,3.1,3.4,0
"3064",78,10,1990,199001,"1990-06-06 15:00:00",0.5,2.815,14.04,10,56.696,56.68583,-159.81417,-159.85617,"F-14",37,37,0,6.1,NA,0
"3065",78,10,1991,199101,"1991-06-09 10:00:00",0.5,2.889,16.53,10,57.32683,57.35267,-159.66117,-159.661,"H-14",57,57,0,4,3.5,0
"3066",78,11,1988,198801,"1988-06-05 13:00:00",0.5,3.315,16.596,10,57.6905,57.71983,-159.0145,-159.004,"I-15",46,46,0,3.7,4.4,0
"3067",78,11,1990,199001,"1990-06-06 17:00:00",0.5,2.926,16.56,31,56.66867,56.66217,-160.36833,-160.4145,"F-13",59,59,0,4.8,NA,0
"3068",78,11,1991,199101,"1991-06-09 12:00:00",0.5,2.797,15.92,10,57.65467,57.67917,-159.63683,-159.647,"I-14",49,49,0,3.8,3.4,0
"3069",78,12,1990,199001,"1990-06-07 07:00:00",0.5,2.741,15.74,10,56.35367,56.35017,-161.00233,-161.04633,"E-12",57,57,0,6,NA,0
"3070",78,12,1991,199101,"1991-06-09 16:00:00",0.25,1.445,14.71,10,58.03417,58.0415,-159.61567,-159.59533,"J-14",40,40,0,6.8,3.6,0
"3071",78,13,1988,198801,"1988-06-06 15:00:00",0.5,3.574,16.199,10,58.08983,58.0585,-160.184,-160.17117,"J-13",48,48,0,3.4,3.2,0
"3072",78,13,1989,198901,"1989-06-06 17:00:00",0.5,2.648,14.527,10,57.0135,57.03717,-159.109,-159.11283,"G-15",33,33,0,3.8,4,0
"3073",78,13,1990,199001,"1990-06-07 10:00:00",0.5,2.667,16.04,10,56.34367,56.3635,-161.516,-161.492,"E-11",66,66,0,6.2,NA,0
"3074",78,13,1991,199101,"1991-06-09 18:00:00",0.5,2.426,15.65,10,58.26983,58.29117,-159.56217,-159.5535,"K-14",24,24,0,7.5,5.9,0
"3075",78,14,1988,198801,"1988-06-06 17:00:00",0.5,2.926,16.199,10,58.00633,57.98067,-160.2055,-160.21483,"J-13",51,51,0,4.1,2.9,0
"3076",78,14,1989,198901,"1989-06-07 07:00:00",0.5,2.908,15.709,10,57.349,57.37483,-159.06417,-159.0575,"H-15",51,51,0,2.5,2.5,0
"3077",78,14,1990,199001,"1990-06-07 16:00:00",0.5,2.797,16.21,31,56.67517,56.7,-160.99933,-160.9925,"F-12",68,68,0,5.1,NA,0.551397163215986
"3078",78,15,1988,198801,"1988-06-06 20:00:00",0.5,3.426,15.24,31,57.659,57.6285,-160.27383,-160.27917,"I-13",57,57,0,NA,3.2,0
"3079",78,15,1989,198901,"1989-06-07 09:00:00",0.5,2.815,15.709,10,57.696,57.6735,-158.99367,-159.01483,"I-15",46,46,0,2.5,NA,0
"3080",78,15,1990,199001,"1990-06-08 07:00:00",0.5,2.815,16.16,31,57.01333,57.03683,-160.94833,-160.965,"G-12",64,64,0,4,NA,0
"3081",78,15,1991,199101,"1991-06-10 12:00:00",0.25,1.574,15.341,10,58.24783,58.234,-160.1895,-160.18367,"K-13",33,33,0,NA,4.8,0
"3082",78,16,1988,198801,"1988-06-07 07:00:00",0.5,2.945,14.57,31,57.35133,57.326,-160.32217,-160.3085,"H-13",62,62,0,3.5,3.1,0
"3083",78,16,1989,198901,"1989-06-08 07:00:00",0.5,2.815,16.47,10,58.26767,58.26533,-159.97317,-160.02083,"K-13",40,40,0,5,5,0
"3084",78,16,1990,199001,"1990-06-08 10:00:00",0.5,2.852,18.6,31,57.39167,57.417,-160.932,-160.93867,"H-12",62,62,0,4,NA,0
"3085",78,16,1991,199101,"1991-06-10 14:00:00",0.5,2.926,15.81,10,57.97367,57.94767,-160.218,-160.22433,"J-13",49,49,0,4.9,3.4,0
"3086",78,17,1988,198801,"1988-06-07 10:00:00",0.5,3.222,15.43,31,56.98133,56.955,-160.36367,-160.38533,"G-13",64,64,0,4.5,2.6,0
"3087",78,17,1989,198901,"1989-06-08 09:00:00",0.5,3.222,16.88,10,58.0065,57.9775,-160.21517,-160.21533,"J-13",51,51,0,2.5,2.5,0
"3088",78,17,1990,199001,"1990-06-08 12:00:00",0.5,2.815,18.91,31,57.70733,57.73217,-160.87183,-160.8625,"I-12",57,57,0,2.6,NA,0
"3089",78,17,1991,199101,"1991-06-10 16:00:00",0.5,3.315,15.98,31,57.63867,57.60917,-160.26733,-160.27183,"I-13",53,53,0,4.9,3.2,0
"3090",78,18,1988,198801,"1988-06-07 13:00:00",0.5,3.741,15.16,31,56.65083,56.61783,-160.3575,-160.369,"F-13",59,59,0,5.5,2.5,0
"3091",78,18,1989,198901,"1989-06-08 12:00:00",0.5,2.871,17.1,31,57.664,57.63917,-160.27233,-160.28467,"I-13",55,55,0,2.2,2.1,0
"3092",78,18,1990,199001,"1990-06-08 15:00:00",0.5,2.926,16.9,10,58.04033,58.06667,-160.856,-160.85183,"J-12",44,44,0,6.5,NA,0
"3093",78,18,1991,199101,"1991-06-11 07:00:00",0.5,2.611,16.696,31,57.38167,57.364,-160.20033,-160.22867,"H-13",59,59,0,4,3.5,0
"3094",78,19,1988,198801,"1988-06-08 12:00:00",0.5,3,14.85,10,56.3435,56.3705,-161.60517,-161.60417,"E-11",68,68,0,5,2.9,0
"3095",78,19,1989,198901,"1989-06-08 15:00:00",0.5,2.611,17.26,31,57.33517,57.31233,-160.29933,-160.31017,"H-13",62,62,0,2.2,2,0
"3096",78,19,1990,199001,"1990-06-08 17:00:00",0.5,2.722,12.86,10,58.27517,58.28317,-160.85183,-160.89583,"K-12",31,31,0,7.7,NA,0
"3097",78,19,1991,199101,"1991-06-11 10:00:00",0.5,3.074,15.72,31,57.0195,56.992,-160.33817,-160.33867,"G-13",66,66,0,4.3,3.4,0
"3098",78,20,1988,198801,"1988-06-08 15:00:00",0.5,3.63,14.86,31,56.67067,56.70217,-161.58533,-161.56967,"F-11",91,91,0,4,1,0
"3099",78,20,1989,198901,"1989-06-08 18:00:00",0.5,3,16.22,31,56.99717,56.97167,-160.334,-160.3495,"G-13",66,66,0,NA,NA,0
"3100",78,20,1990,199001,"1990-06-09 06:00:00",0.5,2.685,15.5,10,58.25283,58.22867,-162.05383,-162.055,"K-10",48,48,0,5.5,NA,0
"3101",78,20,1991,199101,"1991-06-11 12:00:00",0.5,3.204,15.19,31,56.681,56.65333,-160.42617,-160.43983,"F-13",62,62,0,5.3,3.4,0
"3102",78,21,1988,198801,"1988-06-08 18:00:00",0.5,3.445,15.97,31,57.0225,57.05283,-161.56417,-161.55333,"G-11",70,70,0,5.4,1.9,0
"3103",78,21,1989,198901,"1989-06-09 07:00:00",0.5,2.797,16.48,31,56.68133,56.6595,-160.38233,-160.36,"F-13",62,62,0,2.9,2.8,0
"3104",78,21,1990,199001,"1990-06-09 09:00:00",0.5,2.834,14.72,10,58.00683,57.984,-162.10467,-162.1255,"J-10",38,38,0,2.6,NA,0
"3105",78,21,1991,199101,"1991-06-12 07:00:00",0.5,3.408,13.7,10,56.27367,56.30183,-160.81867,-160.83983,"E-12",33,33,0,5.3,5,0
"3106",78,22,1988,198801,"1988-06-09 07:00:00",0.5,3.76,15.52,31,57.37417,57.40283,-161.52583,-161.49283,"H-11",59,59,0,4.6,2.3,0
"3107",78,22,1989,198901,"1989-06-09 12:00:00",0.5,2.815,15.74,10,56.33867,56.3635,-161.626,-161.61633,"E-11",64,64,0,4.3,3,0
"3108",78,22,1990,199001,"1990-06-09 11:00:00",0.5,2.834,16.09,10,57.66933,57.644,-162.1425,-162.14433,"I-10",48,48,0,2.9,NA,0
"3109",78,22,1991,199101,"1991-06-12 11:00:00",0.5,2.593,16.15,31,56.71683,56.74017,-160.99217,-160.988,"F-12",70,70,0,5.1,3.5,1.43276910090157
"3110",78,23,1988,198801,"1988-06-09 09:00:00",0.5,3.371,14.34,10,57.68817,57.71833,-161.50433,-161.50867,"I-11",53,53,0,3.8,3,0
"3111",78,23,1989,198901,"1989-06-09 15:00:00",0.5,2.852,16.26,31,56.67717,56.70267,-161.58733,-161.59117,"F-11",91,91,0,4.5,1.5,0
"3112",78,23,1990,199001,"1990-06-09 14:00:00",0.5,2.889,16.3,10,57.33567,57.31017,-162.1585,-162.166,"H-10",51,51,0,4.9,NA,0
"3113",78,23,1991,199101,"1991-06-12 13:00:00",0.5,2.685,15.05,31,57.0175,57.04167,-160.94883,-160.94783,"G-12",60,60,0,NA,3,0
"3114",78,24,1988,198801,"1988-06-09 12:00:00",0.5,3.056,15.38,10,57.99583,58.02283,-161.4935,-161.50133,"J-11",55,55,0,3.3,2.7,0
"3115",78,24,1989,198901,"1989-06-09 18:00:00",0.5,2.778,13.89,31,57.02183,57.047,-161.56583,-161.566,"G-11",70,70,0,3.1,2,0
"3116",78,24,1990,199001,"1990-06-09 16:00:00",0.5,2.871,16.56,31,56.99483,56.97183,-162.16317,-162.1845,"G-10",60,60,0,5.9,NA,0.630997632496883
"3117",78,24,1991,199101,"1991-06-12 16:00:00",0.5,2.648,17.72,31,57.3605,57.384,-160.94017,-160.94683,"H-12",59,59,0,NA,3.3,0
"3118",78,25,1989,198901,"1989-06-10 06:00:00",0.5,2.778,16.416,31,57.315,57.339,-161.53083,-161.51833,"H-11",57,57,0,2.2,2.1,0
"3119",78,25,1990,199001,"1990-06-10 09:00:00",0.5,2.334,15.25,31,56.69017,56.66933,-162.22533,-162.22783,"F-10",71,71,0,6.4,NA,6.46185399019484
"3120",78,25,1991,199101,"1991-06-13 07:00:00",0.5,2.778,15.3,31,57.681,57.706,-160.89767,-160.89733,"I-12",57,57,0,5.3,3.2,0
"3121",78,26,1988,198801,"1988-06-09 19:00:00",0.3,2.241,13.97,10,58.184,58.19767,-161.50317,-161.475,"K-11",46,46,0,5.2,5.2,0
"3122",78,26,1989,198901,"1989-06-10 09:00:00",0.5,2.852,15.709,10,57.66733,57.693,-161.50433,-161.50633,"I-11",53,53,0,2.6,2.7,0
"3123",78,26,1991,199101,"1991-06-13 09:00:00",0.5,2.926,15.12,10,57.98633,58.01217,-160.86433,-160.872,"J-12",46,46,0,5.9,3.5,0
"3124",78,27,1989,198901,"1989-06-10 12:00:00",0.5,3.074,15.3,10,58.0185,58.04233,-161.49167,-161.51783,"J-11",53,53,0,3.2,3,0
